,0
13301,1
13302,0
13303,1
13304,0
13305,1
13306,0
13307,1
13308,0
13309,1
13310,0
13311,1
13312,0
13313,1
13314,0
13315,0
13316,1
13317,0
13318,1
13319,0
13320,1
13321,0
13322,1
13323,0
13324,1
13325,0
13326,1
13327,0
13328,1
13329,0
13330,1
13331,0
13332,1
13333,0
13334,1
13335,0
13336,1
13337,0
13338,1
13339,0
13340,1
13341,0
13342,1
13343,0
13344,1
13345,0
13346,1
13347,0
13348,1
13349,0
13350,1
13351,0
13352,1
13353,0
13354,1
13355,0
13356,1
13357,1
13358,0
13359,1
13360,0
13361,1
13362,0
13363,1
13364,0
13365,1
13366,0
13367,1
13368,0
13369,1
13370,0
13371,1
13372,0
13373,1
13374,0
13375,1
13376,0
13377,1
13378,0
13379,1
13380,0
13381,1
13382,0
13383,1
13384,0
13385,1
13386,0
13387,1
13388,0
13389,1
13390,0
13391,1
13392,0
13393,1
13394,1
13395,0
13396,1
13397,0
13398,1
13399,0
13400,1
13401,0
13402,1
13403,0
13404,1
13405,0
13406,1
13407,0
13408,1
13409,0
13410,1
13411,0
13412,1
13413,0
13414,1
13415,0
13416,1
13417,0
13418,1
13419,0
13420,1
13421,0
13422,1
13423,0
13424,1
13425,0
13426,1
13427,1
13428,0
13429,1
13430,0
13431,1
13432,0
13433,1
13434,0
13435,1
13436,0
13437,1
13438,0
13439,1
13440,0
13441,1
13442,0
13443,1
13444,0
13445,1
13446,0
13447,1
13448,1
13449,0
13450,1
13451,0
13452,1
13453,0
13454,1
13455,0
13456,1
13457,0
13458,1
13459,0
13460,1
13461,0
13462,1
13463,1
13464,0
13465,1
13466,0
13467,1
13468,0
13469,1
13470,0
13471,1
13472,0
13473,1
13474,0
13475,1
13476,0
13477,1
13478,1
13479,0
13480,1
13481,0
13482,1
13483,0
13484,1
13485,0
13486,1
13487,0
13488,1
13489,0
13490,0
13491,0
13492,1
13493,1
13494,1
13495,1
13496,0
13497,1
13498,0
13499,1
13500,1
13501,0
13502,1
13503,0
13504,1
13505,0
13506,1
13507,1
13508,0
13509,1
13510,0
13511,1
13512,1
13513,0
13514,1
13515,0
13516,1
13517,0
13518,1
13519,1
13520,0
13521,1
13522,0
13523,1
13524,0
13525,1
13526,1
13527,0
13528,1
13529,0
13530,1
13531,1
13532,0
13533,1
13534,0
13535,1
13536,0
13537,1
13538,0
13539,1
13540,0
13541,1
13542,1
13543,0
13544,0
13545,1
13546,1
13547,0
13548,0
13549,1
13550,1
13551,0
13552,0
13553,1
13554,1
13555,0
13556,0
13557,1
13558,1
13559,0
13560,0
13561,1
13562,1
13563,0
13564,0
13565,1
13566,1
13567,0
13568,0
13569,1
13570,1
13571,0
13572,1
13573,0
13574,0
13575,1
13576,1
13577,0
13578,0
13579,1
13580,1
13581,0
13582,0
13583,1
13584,1
13585,0
13586,0
13587,1
13588,1
13589,0
13590,1
13591,0
13592,0
13593,1
13594,1
13595,0
13596,0
13597,1
13598,1
13599,0
13600,0
13601,1
13602,1
13603,0
13604,0
13605,1
13606,1
13607,0
13608,1
13609,0
13610,0
13611,1
13612,1
13613,0
13614,0
13615,1
13616,1
13617,0
13618,0
13619,1
13620,1
13621,0
13622,1
13623,0
13624,0
13625,1
13626,1
13627,0
13628,0
13629,1
13630,1
13631,0
13632,0
13633,1
13634,1
13635,0
13636,1
13637,0
13638,0
13639,1
13640,1
13641,0
13642,0
13643,1
13644,1
13645,0
13646,1
13647,0
13648,0
13649,1
13650,1
13651,0
13652,1
13653,0
13654,0
13655,1
13656,1
13657,0
13658,1
13659,0
13660,0
13661,1
13662,1
13663,0
13664,0
13665,1
13666,1
13667,0
13668,1
13669,0
13670,0
13671,1
13672,1
13673,0
13674,1
13675,0
13676,1
13677,0
13678,0
13679,1
13680,1
13681,0
13682,1
13683,0
13684,0
13685,1
13686,1
13687,0
13688,1
13689,0
13690,1
13691,0
13692,0
13693,1
13694,1
13695,0
13696,1
13697,0
13698,1
13699,0
13700,0
13701,1
13702,1
13703,0
13704,1
13705,0
13706,1
13707,0
13708,1
13709,0
13710,1
13711,0
13712,0
13713,1
13714,1
13715,0
13716,1
13717,0
13718,1
13719,0
13720,1
13721,0
13722,1
13723,0
13724,1
13725,0
13726,1
13727,0
13728,1
13729,0
13730,1
13731,0
13732,1
13733,0
13734,1
13735,0
13736,1
13737,0
13738,1
13739,0
13740,1
13741,0
13742,1
13743,0
13744,1
13745,0
13746,1
13747,0
13748,1
13749,0
13750,1
13751,0
13752,1
13753,0
13754,1
13755,0
13756,1
13757,0
13758,1
13759,0
13760,1
13761,0
13762,1
13763,0
13764,1
13765,1
13766,0
13767,1
13768,0
13769,1
13770,0
13771,1
13772,0
13773,1
13774,0
13775,1
13776,0
13777,1
13778,0
13779,1
13780,0
13781,1
13782,0
13783,1
13784,0
13785,1
13786,0
13787,1
13788,0
13789,1
13790,0
13791,1
13792,0
13793,1
13794,0
13795,1
13796,0
13797,1
13798,1
13799,0
13800,1
13801,0
13802,1
13803,0
13804,1
13805,0
13806,1
13807,0
13808,1
13809,0
13810,1
13811,0
13812,1
13813,0
13814,1
13815,0
13816,1
13817,0
13818,1
13819,0
13820,1
13821,0
13822,1
13823,1
13824,0
13825,1
13826,0
13827,1
13828,0
13829,1
13830,0
13831,1
13832,0
13833,1
13834,0
13835,0
13836,0
13837,1
13838,0
13839,1
13840,0
13841,1
13842,0
13843,1
13844,1
13845,1
13846,1
13847,0
13848,1
13849,1
13850,0
13851,1
13852,0
13853,1
13854,1
13855,0
13856,1
13857,0
13858,1
13859,1
13860,0
13861,1
13862,0
13863,1
13864,1
13865,0
13866,1
13867,0
13868,1
13869,1
13870,0
13871,1
13872,0
13873,1
13874,1
13875,0
13876,1
13877,0
13878,1
13879,0
13880,1
13881,1
13882,0
13883,1
13884,0
13885,1
13886,0
13887,1
13888,0
13889,1
13890,0
13891,1
13892,0
13893,1
13894,0
13895,1
13896,0
13897,1
13898,0
13899,1
13900,0
13901,1
13902,0
13903,1
13904,0
13905,1
13906,0
13907,1
13908,1
13909,0
13910,1
13911,0
13912,1
13913,0
13914,1
13915,0
13916,1
13917,0
13918,1
13919,0
13920,1
13921,0
13922,1
13923,0
13924,1
13925,0
13926,1
13927,1
13928,0
13929,1
13930,0
13931,1
13932,0
13933,1
13934,0
13935,1
13936,0
13937,1
13938,0
13939,1
13940,0
13941,1
13942,0
13943,1
13944,1
13945,0
13946,1
13947,0
13948,1
13949,0
13950,1
13951,0
13952,1
13953,0
13954,1
13955,0
13956,1
13957,1
13958,0
13959,1
13960,0
13961,1
13962,0
13963,1
13964,0
13965,1
13966,0
13967,1
13968,1
13969,0
13970,1
13971,0
13972,1
13973,0
13974,1
13975,0
13976,1
13977,0
13978,1
13979,1
13980,0
13981,1
13982,0
13983,0
13984,0
13985,1
13986,0
13987,1
13988,1
13989,1
13990,1
13991,0
13992,1
13993,0
13994,1
13995,1
13996,0
13997,1
13998,0
13999,1
14000,1
14001,0
14002,1
14003,0
14004,1
14005,1
14006,0
14007,1
14008,0
14009,1
14010,1
14011,0
14012,1
14013,0
14014,1
14015,1
14016,0
14017,1
14018,0
14019,1
14020,1
14021,0
14022,1
14023,0
14024,1
14025,1
14026,0
14027,1
14028,0
14029,1
14030,0
14031,0
14032,1
14033,0
14034,1
14035,0
14036,1
14037,0
14038,1
14039,0
14040,1
14041,0
14042,1
14043,0
14044,1
14045,0
14046,1
14047,0
14048,1
14049,0
14050,1
14051,0
14052,1
14053,1
14054,0
14055,1
14056,0
14057,1
14058,0
14059,1
14060,0
14061,1
14062,0
14063,1
14064,0
14065,1
14066,0
14067,1
14068,0
14069,1
14070,0
14071,1
14072,0
14073,1
14074,0
14075,1
14076,0
14077,1
14078,0
14079,1
14080,0
14081,1
14082,0
14083,1
14084,0
14085,1
14086,0
14087,1
14088,0
14089,1
14090,0
14091,1
14092,0
14093,0
14094,1
14095,0
14096,1
14097,0
14098,1
14099,0
14100,1
14101,0
14102,1
14103,0
14104,1
14105,0
14106,1
14107,0
14108,1
14109,0
14110,1
14111,0
14112,1
14113,0
14114,1
14115,0
14116,1
14117,0
14118,1
14119,0
14120,1
14121,0
14122,1
14123,0
14124,1
14125,0
14126,0
14127,1
14128,0
14129,1
14130,0
14131,1
14132,0
14133,1
14134,0
14135,1
14136,0
14137,1
14138,0
14139,1
14140,0
14141,1
14142,0
14143,1
14144,0
14145,1
14146,0
14147,1
14148,0
14149,1
14150,0
14151,1
14152,0
14153,0
14154,1
14155,0
14156,1
14157,0
14158,1
14159,0
14160,1
14161,0
14162,1
14163,0
14164,1
14165,0
14166,1
14167,0
14168,1
14169,0
14170,1
14171,0
14172,1
14173,0
14174,0
14175,1
14176,0
14177,1
14178,0
14179,1
14180,0
14181,1
14182,0
14183,1
14184,0
14185,1
14186,0
14187,1
14188,0
14189,1
14190,0
14191,1
14192,0
14193,1
14194,0
14195,0
14196,1
14197,0
14198,1
14199,0
14200,1
14201,0
14202,1
14203,0
14204,1
14205,0
14206,1
14207,0
14208,1
14209,0
14210,1
14211,0
14212,0
14213,1
14214,0
14215,1
14216,0
14217,1
14218,0
14219,1
14220,0
14221,1
14222,0
14223,1
14224,0
14225,0
14226,1
14227,0
14228,1
14229,0
14230,1
14231,0
14232,1
14233,0
14234,1
14235,0
14236,1
14237,0
14238,0
14239,1
14240,0
14241,1
14242,0
14243,1
14244,0
14245,1
14246,0
14247,1
14248,0
14249,0
14250,1
14251,0
14252,1
14253,0
14254,1
14255,0
14256,1
14257,0
14258,0
14259,1
14260,0
14261,1
14262,0
14263,1
14264,0
14265,1
14266,0
14267,1
14268,0
14269,1
14270,0
14271,1
14272,0
14273,1
14274,0
14275,1
14276,0
14277,1
14278,0
14279,1
14280,0
14281,1
14282,0
14283,1
14284,0
14285,1
14286,0
14287,1
14288,0
14289,1
14290,0
14291,1
14292,0
14293,1
14294,0
14295,1
14296,0
14297,1
14298,1
14299,0
14300,1
14301,0
14302,1
14303,0
14304,1
14305,0
14306,1
14307,0
14308,1
14309,0
14310,1
14311,0
14312,1
14313,0
14314,1
14315,0
14316,1
14317,0
14318,1
14319,0
14320,1
14321,0
14322,1
14323,0
14324,1
14325,0
14326,1
14327,0
14328,1
14329,0
14330,1
14331,1
14332,0
14333,1
14334,0
14335,1
14336,0
14337,1
14338,0
14339,1
14340,0
14341,1
14342,0
14343,1
14344,0
14345,1
14346,0
14347,1
14348,0
14349,1
14350,0
14351,1
14352,0
14353,1
14354,0
14355,1
14356,0
14357,1
14358,0
14359,1
14360,0
14361,1
14362,1
14363,0
14364,1
14365,0
14366,1
14367,0
14368,1
14369,0
14370,1
14371,0
14372,1
14373,0
14374,1
14375,0
14376,1
14377,0
14378,1
14379,0
14380,1
14381,0
14382,1
14383,1
14384,0
14385,1
14386,0
14387,1
14388,0
14389,1
14390,0
14391,1
14392,0
14393,1
14394,0
14395,1
14396,0
14397,1
14398,0
14399,1
14400,0
14401,1
14402,0
14403,1
14404,1
14405,0
14406,1
14407,0
14408,1
14409,0
14410,1
14411,0
14412,1
14413,0
14414,1
14415,0
14416,1
14417,0
14418,1
14419,0
14420,0
14421,1
14422,0
14423,1
14424,0
14425,1
14426,1
14427,1
14428,1
14429,0
14430,1
14431,0
14432,1
14433,0
14434,1
14435,1
14436,0
14437,1
14438,0
14439,1
14440,1
14441,0
14442,1
14443,0
14444,1
14445,1
14446,0
14447,1
14448,0
14449,1
14450,0
14451,1
14452,1
14453,0
14454,1
14455,0
14456,1
14457,1
14458,0
14459,1
14460,0
14461,1
14462,1
14463,0
14464,1
14465,0
14466,1
14467,1
14468,0
14469,1
14470,0
14471,1
14472,0
14473,1
14474,0
14475,1
14476,0
14477,1
14478,0
14479,0
14480,1
14481,1
14482,0
14483,1
14484,0
14485,1
14486,0
14487,0
14488,1
14489,1
14490,0
14491,1
14492,0
14493,1
14494,0
14495,1
14496,0
14497,0
14498,1
14499,1
14500,0
14501,1
14502,0
14503,1
14504,0
14505,1
14506,0
14507,1
14508,0
14509,0
14510,1
14511,1
14512,0
14513,1
14514,0
14515,1
14516,0
14517,1
14518,0
14519,1
14520,0
14521,1
14522,0
14523,1
14524,0
14525,1
14526,0
14527,1
14528,0
14529,0
14530,1
14531,1
14532,0
14533,1
14534,0
14535,1
14536,0
14537,1
14538,0
14539,1
14540,0
14541,1
14542,0
14543,1
14544,0
14545,1
14546,0
14547,1
14548,0
14549,1
14550,0
14551,1
14552,0
14553,1
14554,0
14555,1
14556,0
14557,1
14558,0
14559,1
14560,1
14561,0
14562,1
14563,0
14564,1
14565,0
14566,1
14567,0
14568,1
14569,0
14570,1
14571,0
14572,1
14573,0
14574,1
14575,0
14576,1
14577,0
14578,1
14579,0
14580,1
14581,0
14582,1
14583,0
14584,1
14585,0
14586,1
14587,1
14588,0
14589,1
14590,0
14591,1
14592,0
14593,1
14594,0
14595,1
14596,0
14597,1
14598,0
14599,1
14600,0
14601,1
14602,0
14603,1
14604,0
14605,1
14606,0
14607,1
14608,1
14609,0
14610,1
14611,0
14612,1
14613,0
14614,1
14615,0
14616,1
14617,0
14618,1
14619,0
14620,1
14621,0
14622,1
14623,0
14624,1
14625,0
14626,1
14627,1
14628,0
14629,1
14630,0
14631,1
14632,0
14633,1
14634,0
14635,1
14636,0
14637,1
14638,0
14639,0
14640,0
14641,1
14642,1
14643,0
14644,1
14645,1
14646,1
14647,0
14648,1
14649,1
14650,0
14651,1
14652,0
14653,1
14654,0
14655,1
14656,1
14657,0
14658,1
14659,0
14660,1
14661,0
14662,1
14663,1
14664,0
14665,1
14666,0
14667,1
14668,1
14669,0
14670,1
14671,0
14672,1
14673,1
14674,0
14675,1
14676,0
14677,1
14678,0
14679,1
14680,1
14681,0
14682,1
14683,0
14684,1
14685,1
14686,0
14687,1
14688,1
14689,0
14690,1
14691,0
14692,1
14693,0
14694,0
14695,1
14696,0
14697,1
14698,0
14699,1
14700,0
14701,1
14702,0
14703,1
14704,0
14705,1
14706,0
14707,1
14708,0
14709,1
14710,0
14711,1
14712,0
14713,1
14714,0
14715,1
14716,0
14717,1
14718,0
14719,1
14720,0
14721,1
14722,0
14723,1
14724,0
14725,1
14726,0
14727,1
14728,0
14729,1
14730,0
14731,1
14732,0
14733,1
14734,0
14735,1
14736,0
14737,1
14738,0
14739,1
14740,0
14741,1
14742,0
14743,1
14744,0
14745,1
14746,0
14747,1
14748,0
14749,1
14750,0
14751,1
14752,0
14753,1
14754,0
14755,1
14756,0
14757,1
14758,0
14759,1
14760,0
14761,1
14762,0
14763,1
14764,0
14765,1
14766,0
14767,1
14768,0
14769,1
14770,0
14771,1
14772,0
14773,1
14774,0
14775,1
14776,0
14777,0
14778,1
14779,0
14780,1
14781,0
14782,1
14783,0
14784,1
14785,0
14786,1
14787,0
14788,1
14789,0
14790,1
14791,0
14792,1
14793,0
14794,1
14795,0
14796,1
14797,0
14798,1
14799,0
14800,1
14801,0
14802,1
14803,0
14804,1
14805,0
14806,1
14807,0
14808,1
14809,0
14810,1
14811,0
14812,1
14813,0
14814,1
14815,0
14816,1
14817,0
14818,1
14819,0
14820,0
14821,1
14822,0
14823,1
14824,0
14825,1
14826,0
14827,1
14828,0
14829,1
14830,0
14831,1
14832,0
14833,1
14834,0
14835,1
14836,0
14837,1
14838,0
14839,1
14840,0
14841,1
14842,0
14843,0
14844,1
14845,0
14846,1
14847,0
14848,1
14849,0
14850,1
14851,0
14852,1
14853,0
14854,1
14855,0
14856,1
14857,0
14858,1
14859,0
14860,0
14861,1
14862,0
14863,1
14864,0
14865,1
14866,0
14867,1
14868,0
14869,1
14870,0
14871,1
14872,0
14873,1
14874,0
14875,0
14876,1
14877,0
14878,1
14879,0
14880,1
14881,0
14882,1
14883,0
14884,1
14885,0
14886,1
14887,0
14888,0
14889,1
14890,0
14891,1
14892,0
14893,1
14894,0
14895,1
14896,0
14897,1
14898,0
14899,0
14900,1
14901,0
14902,1
14903,0
14904,1
14905,0
14906,1
14907,0
14908,0
14909,1
14910,0
14911,1
14912,0
14913,1
14914,0
14915,1
14916,0
14917,1
14918,0
14919,0
14920,1
14921,0
14922,1
14923,0
14924,1
14925,0
14926,1
14927,0
14928,0
14929,1
14930,0
14931,1
14932,0
14933,1
14934,0
14935,1
14936,0
14937,0
14938,1
14939,0
14940,1
14941,0
14942,1
14943,0
14944,1
14945,0
14946,1
14947,0
14948,1
14949,0
14950,1
14951,0
14952,1
14953,0
14954,1
14955,0
14956,0
14957,1
14958,0
14959,1
14960,0
14961,1
14962,0
14963,1
14964,0
14965,1
14966,0
14967,1
14968,0
14969,1
14970,0
14971,1
14972,0
14973,1
14974,0
14975,1
14976,0
14977,0
14978,1
14979,0
14980,1
14981,0
14982,1
14983,0
14984,1
14985,0
14986,1
14987,0
14988,1
14989,0
14990,1
14991,0
14992,0
14993,1
14994,0
14995,1
14996,0
14997,1
14998,0
14999,1
15000,0
15001,1
15002,0
15003,1
15004,0
15005,1
15006,0
15007,0
15008,1
15009,0
15010,1
15011,0
15012,1
15013,0
15014,1
15015,0
15016,1
15017,0
15018,0
15019,1
15020,0
15021,1
15022,0
15023,1
15024,0
15025,1
15026,0
15027,1
15028,0
15029,1
15030,0
15031,0
15032,1
15033,0
15034,1
15035,0
15036,1
15037,0
15038,1
15039,0
15040,1
15041,0
15042,0
15043,1
15044,0
15045,1
15046,0
15047,1
15048,0
15049,1
15050,0
15051,0
15052,1
15053,0
15054,1
15055,0
15056,1
15057,0
15058,1
15059,0
15060,0
15061,1
15062,0
15063,1
15064,0
15065,1
15066,0
15067,1
15068,0
15069,0
15070,1
15071,0
15072,1
15073,0
15074,1
15075,0
15076,0
15077,1
15078,0
15079,1
15080,0
15081,1
15082,0
15083,1
15084,1
15085,0
15086,1
15087,0
15088,0
15089,1
15090,1
15091,0
15092,0
15093,1
15094,1
15095,0
15096,0
15097,1
15098,1
15099,0
15100,0
15101,1
15102,1
15103,0
15104,0
15105,1
15106,1
15107,0
15108,0
15109,1
15110,1
15111,0
15112,1
15113,0
15114,0
15115,1
15116,1
15117,0
15118,0
15119,1
15120,1
15121,0
15122,0
15123,1
15124,1
15125,0
15126,0
15127,1
15128,1
15129,0
15130,1
15131,0
15132,0
15133,1
15134,1
15135,0
15136,0
15137,1
15138,1
15139,0
15140,0
15141,1
15142,1
15143,0
15144,1
15145,0
15146,0
15147,1
15148,1
15149,0
15150,0
15151,1
15152,1
15153,0
15154,1
15155,0
15156,0
15157,1
15158,1
15159,0
15160,0
15161,1
15162,1
15163,0
15164,1
15165,0
15166,0
15167,1
15168,1
15169,0
15170,1
15171,0
15172,0
15173,1
15174,1
15175,0
15176,0
15177,1
15178,1
15179,0
15180,1
15181,0
15182,0
15183,1
15184,1
15185,0
15186,1
15187,0
15188,1
15189,0
15190,0
15191,1
15192,1
15193,0
15194,1
15195,0
15196,0
15197,1
15198,1
15199,0
15200,1
15201,0
15202,1
15203,0
15204,0
15205,1
15206,1
15207,0
15208,1
15209,0
15210,0
15211,1
15212,1
15213,0
15214,1
15215,0
15216,1
15217,0
15218,1
15219,0
15220,0
15221,1
15222,1
15223,0
15224,1
15225,0
15226,1
15227,0
15228,1
15229,0
15230,0
15231,1
15232,1
15233,0
15234,1
15235,0
15236,1
15237,0
15238,1
15239,0
15240,1
15241,0
15242,1
15243,0
15244,1
15245,0
15246,1
15247,0
15248,1
15249,0
15250,1
15251,0
15252,1
15253,0
15254,1
15255,0
15256,1
15257,0
15258,1
15259,0
15260,1
15261,0
15262,1
15263,0
15264,0
15265,1
15266,1
15267,0
15268,0
15269,1
15270,1
15271,0
15272,1
15273,0
15274,1
15275,0
15276,1
15277,0
15278,1
15279,0
15280,1
15281,0
15282,1
15283,0
15284,1
15285,0
15286,1
15287,0
15288,1
15289,0
15290,1
15291,0
15292,1
15293,0
15294,1
15295,0
15296,1
15297,0
15298,1
15299,0
15300,1
15301,0
15302,1
15303,0
15304,1
15305,0
15306,1
15307,0
15308,1
15309,0
15310,1
15311,0
15312,1
15313,0
15314,1
15315,0
15316,1
15317,0
15318,1
15319,0
15320,1
15321,0
15322,1
15323,1
15324,0
15325,1
15326,0
15327,1
15328,0
15329,1
15330,0
15331,1
15332,0
15333,1
15334,0
15335,1
15336,0
15337,1
15338,0
15339,1
15340,0
15341,1
15342,0
15343,1
15344,0
15345,1
15346,0
15347,1
15348,0
15349,1
15350,0
15351,1
15352,0
15353,1
15354,0
15355,1
15356,0
15357,1
15358,0
15359,1
15360,0
15361,1
15362,1
15363,0
15364,1
15365,0
15366,1
15367,0
15368,1
15369,0
15370,1
15371,0
15372,1
15373,0
15374,1
15375,0
15376,1
15377,0
15378,1
15379,0
15380,1
15381,0
15382,1
15383,0
15384,1
15385,0
15386,1
15387,1
15388,0
15389,1
15390,0
15391,1
15392,0
15393,1
15394,0
15395,1
15396,0
15397,1
15398,0
15399,1
15400,0
15401,1
15402,0
15403,1
15404,0
15405,1
15406,1
15407,0
15408,0
15409,0
15410,1
15411,0
15412,1
15413,0
15414,1
15415,1
15416,1
15417,1
15418,0
15419,1
15420,0
15421,1
15422,1
15423,0
15424,1
15425,0
15426,1
15427,0
15428,1
15429,1
15430,0
15431,1
15432,0
15433,1
15434,1
15435,0
15436,1
15437,0
15438,1
15439,1
15440,0
15441,1
15442,0
15443,1
15444,0
15445,1
15446,1
15447,0
15448,1
15449,0
15450,1
15451,1
15452,0
15453,1
15454,0
15455,1
15456,1
15457,0
15458,1
15459,0
15460,1
15461,0
15462,1
15463,0
15464,1
15465,0
15466,1
15467,0
15468,1
15469,0
15470,1
15471,0
15472,1
15473,0
15474,1
15475,0
15476,1
15477,0
15478,1
15479,0
15480,1
15481,0
15482,1
15483,0
15484,1
15485,0
15486,1
15487,0
15488,1
15489,0
15490,1
15491,0
15492,1
15493,1
15494,0
15495,1
15496,0
15497,1
15498,0
15499,1
15500,0
15501,1
15502,0
15503,1
15504,0
15505,1
15506,0
15507,1
15508,0
15509,1
15510,0
15511,1
15512,0
15513,1
15514,0
15515,1
15516,0
15517,1
15518,0
15519,1
15520,0
15521,1
15522,0
15523,1
15524,0
15525,1
15526,0
15527,1
15528,0
15529,1
15530,0
15531,1
15532,0
15533,1
15534,1
15535,0
15536,1
15537,0
15538,1
15539,0
15540,1
15541,0
15542,1
15543,0
15544,1
15545,0
15546,1
15547,0
15548,1
15549,0
15550,1
15551,0
15552,1
15553,0
15554,1
15555,0
15556,1
15557,0
15558,1
15559,0
15560,1
15561,1
15562,0
15563,1
15564,0
15565,1
15566,0
15567,1
15568,0
15569,1
15570,0
15571,1
15572,0
15573,1
15574,0
15575,1
15576,0
15577,1
15578,0
15579,1
15580,1
15581,0
15582,1
15583,0
15584,1
15585,0
15586,1
15587,0
15588,1
15589,0
15590,1
15591,0
15592,1
15593,0
15594,1
15595,1
15596,0
15597,1
15598,0
15599,1
15600,0
15601,1
15602,0
15603,1
15604,0
15605,1
15606,0
15607,1
15608,1
15609,0
15610,1
15611,0
15612,1
15613,0
15614,1
15615,0
15616,0
15617,0
15618,1
15619,0
15620,1
15621,1
15622,1
15623,1
15624,0
15625,1
15626,1
15627,0
15628,1
15629,0
15630,1
15631,0
15632,1
15633,1
15634,0
15635,1
15636,0
15637,1
15638,1
15639,0
15640,1
15641,0
15642,1
15643,1
15644,0
15645,1
15646,0
15647,1
15648,1
15649,0
15650,1
15651,0
15652,1
15653,1
15654,0
15655,1
15656,0
15657,1
15658,1
15659,0
15660,1
15661,1
15662,0
15663,1
15664,0
15665,1
15666,0
15667,1
15668,0
15669,1
15670,0
15671,1
15672,0
15673,1
15674,0
15675,1
15676,0
15677,1
15678,0
15679,1
15680,0
15681,1
15682,0
15683,1
15684,0
15685,1
15686,0
15687,1
15688,0
15689,1
15690,0
15691,1
15692,0
15693,1
15694,0
15695,1
15696,0
15697,1
15698,0
15699,1
15700,0
15701,1
15702,0
15703,1
15704,0
15705,1
15706,0
15707,1
15708,0
15709,1
15710,0
15711,1
15712,0
15713,1
15714,0
15715,1
15716,0
15717,1
15718,0
15719,1
15720,0
15721,0
15722,1
15723,0
15724,1
15725,0
15726,1
15727,0
15728,1
15729,0
15730,1
15731,0
15732,1
15733,0
15734,1
15735,0
15736,1
15737,0
15738,1
15739,0
15740,1
15741,0
15742,1
15743,0
15744,1
15745,0
15746,1
15747,0
15748,1
15749,0
15750,1
15751,0
15752,0
15753,1
15754,0
15755,1
15756,0
15757,1
15758,0
15759,1
15760,0
15761,1
15762,0
15763,1
15764,0
15765,1
15766,0
15767,1
15768,0
15769,1
15770,0
15771,1
15772,0
15773,1
15774,0
15775,1
15776,0
15777,1
15778,0
15779,1
15780,0
15781,0
15782,1
15783,0
15784,1
15785,0
15786,1
15787,0
15788,1
15789,0
15790,1
15791,0
15792,1
15793,0
15794,1
15795,0
15796,1
15797,0
15798,1
15799,0
15800,1
15801,0
15802,0
15803,1
15804,0
15805,1
15806,0
15807,1
15808,0
15809,1
15810,0
15811,1
15812,0
15813,1
15814,0
15815,1
15816,0
15817,0
15818,1
15819,0
15820,1
15821,0
15822,1
15823,0
15824,1
15825,0
15826,1
15827,0
15828,1
15829,0
15830,1
15831,0
15832,0
15833,1
15834,0
15835,1
15836,0
15837,1
15838,0
15839,1
15840,0
15841,1
15842,0
15843,1
15844,0
15845,0
15846,1
15847,0
15848,1
15849,0
15850,1
15851,0
15852,1
15853,0
15854,1
15855,0
15856,0
15857,1
15858,0
15859,1
15860,0
15861,1
15862,0
15863,1
15864,0
15865,0
15866,1
15867,0
15868,1
15869,0
15870,1
15871,0
15872,1
15873,0
15874,0
15875,1
15876,0
15877,1
15878,0
15879,1
15880,0
15881,1
15882,0
15883,1
15884,0
15885,0
15886,1
15887,0
15888,0
15889,1
15890,0
15891,1
15892,0
15893,1
15894,0
15895,1
15896,0
15897,1
15898,0
15899,1
15900,0
15901,1
15902,0
15903,1
15904,0
15905,1
15906,0
15907,1
15908,0
15909,1
15910,0
15911,1
15912,1
15913,0
15914,1
15915,0
15916,1
15917,0
15918,1
15919,0
15920,1
15921,0
15922,1
15923,0
15924,1
15925,0
15926,1
15927,0
15928,1
15929,0
15930,1
15931,0
15932,1
15933,0
15934,1
15935,0
15936,1
15937,0
15938,1
15939,0
15940,1
15941,0
15942,1
15943,0
15944,1
15945,0
15946,1
15947,0
15948,1
15949,0
15950,1
15951,0
15952,1
15953,0
15954,1
15955,0
15956,1
15957,0
15958,1
15959,0
15960,1
15961,0
15962,1
15963,0
15964,1
15965,0
15966,1
15967,0
15968,1
15969,0
15970,1
15971,0
15972,1
15973,0
15974,1
15975,0
15976,1
15977,0
15978,1
15979,1
15980,0
15981,1
15982,0
15983,1
15984,0
15985,1
15986,0
15987,1
15988,0
15989,1
15990,0
15991,1
15992,0
15993,1
15994,0
15995,1
15996,0
15997,1
15998,0
15999,1
16000,0
16001,1
16002,0
16003,1
16004,0
16005,1
16006,0
16007,1
16008,0
16009,1
16010,0
16011,1
16012,1
16013,0
16014,1
16015,0
16016,1
16017,0
16018,1
16019,0
16020,1
16021,0
16022,1
16023,0
16024,1
16025,0
16026,1
16027,0
16028,1
16029,0
16030,1
16031,0
16032,1
16033,0
16034,1
16035,1
16036,0
16037,1
16038,0
16039,1
16040,0
16041,1
16042,0
16043,1
16044,0
16045,1
16046,0
16047,1
16048,0
16049,1
16050,0
16051,1
16052,1
16053,0
16054,1
16055,0
16056,1
16057,0
16058,1
16059,0
16060,1
16061,0
16062,0
16063,0
16064,1
16065,0
16066,1
16067,1
16068,1
16069,1
16070,0
16071,1
16072,1
16073,0
16074,1
16075,0
16076,1
16077,0
16078,1
16079,1
16080,0
16081,1
16082,0
16083,1
16084,1
16085,0
16086,1
16087,0
16088,1
16089,1
16090,0
16091,1
16092,0
16093,1
16094,0
16095,1
16096,1
16097,0
16098,1
16099,0
